target,GP,OREB,FGM,DREB,FG%,FTM,MIN,FGA,PTS,REB
0,-0.9418558295741392,-0.6557463257184771,-1.265120103517458,-0.5338332439984378,-0.9240495854015831,-1.1122823321114361,-1.2070791173973867,-1.3043168987738403,-1.3089070170265231,-0.5515188444520255
0,-1.113997699766821,-0.5270179230723068,-1.146279518959912,-0.6809461585399096,-1.2174295511760487,-0.8082932794846108,-1.327490493658274,-1.1094473877517703,-1.1252488596636392,-0.6487475316728799
1,-1.4009008167546244,-1.170659936303159,-1.265120103517458,-1.269397816705797,-1.0870384552762866,-1.1122823321114361,-1.36361390653654,-1.276478397199259,-1.2629924776858021,-1.2807339986084334
0,-0.8844752061765786,-0.7844747283646476,-0.07671425794199788,-0.46027678672770195,-1.0544406813013454,-0.6056339110667274,0.2739808106115263,0.22680068782813875,-0.13808626383813832,-0.6001331880624526
0,-0.5975720891887752,-0.913203131010818,-1.265120103517458,-0.9751719876228534,-2.1464661094618585,-0.7069635952756691,-1.375655044162629,-1.1651243909009332,-1.1711633990043602,-0.9890479369458702
1,1.2386078595331655,1.4039081166202498,3.7856047401782478,0.4959571577918652,0.2168725037213405,3.4475534572909434,2.3811798951770533,3.8458058925237255,3.6957777711120623,0.8582971202503631
1,1.2386078595331655,1.2751797139740793,3.0131409405541985,3.0704331622676224,0.42875803455845446,1.4209597731121082,2.2126039684118113,2.9828123437117013,2.754529714627283,2.5597991466153154
1,1.1238466127380444,2.3050069351434423,1.6464742181424195,2.261312132289527,0.7058391133454507,2.4342566152015257,1.9597400782639478,1.4795332586843033,1.7903243884721423,2.3653417721736063
1,1.1238466127380444,1.1464513113279087,2.06241626409383,3.0704331622676224,1.569680123681378,2.231597246783642,1.935657803011771,1.507371760258885,2.042854354846108,2.4625704593944606
1,0.6074210021599985,0.5028092980970567,-0.37381571933586294,0.8637394441455448,0.5428502434707473,-0.09898549002201851,1.225230683072536,-0.4691618515363972,-0.34470169087138275,0.8096827766399362
1,0.4352791319673165,0.888994506035568,0.9334307107971433,0.8637394441455448,0.803632435270273,0.8129816678584576,0.9242022424203178,0.7278937161706046,0.826119062317002,0.9555258074712176
0,0.14837601497951322,1.5326365192664204,2.3000974332089226,0.4959571577918652,1.4555879147690864,1.7249488257389334,0.9121611047942288,1.7579182744301176,2.088768894186829,0.9069114638607906
1,1.009085365942923,0.888994506035568,0.5769089571245053,0.7166265296040729,0.20057361673386995,0.5089926152316322,0.6111326641420107,0.5887012082976975,0.550631826272676,0.8096827766399362
0,1.1238466127380444,-0.6557463257184771,-0.195554842499544,-0.386720329456966,-0.7447618285394092,-0.7069635952756691,0.26193967298543785,-0.0237458263430943,-0.20695807284921974,-0.5029045008415982
1,1.1238466127380444,1.1464513113279087,0.5174886648457322,0.4959571577918652,0.2168725037213405,0.3063332468137487,0.5148035631333008,0.47734720199937153,0.3899309385801528,0.8096827766399362
1,0.9517047425453624,-0.14083271513379542,0.45806837256695915,-0.6809461585399096,-0.19059967096541794,0.6103222994405738,0.39439218687241356,0.5330242051485344,0.4588027475912344,-0.5029045008415982
1,1.181227236135605,-0.39828952042613636,0.87401041851837,-0.46027678672770195,-0.07650746205312511,0.6103222994405738,0.3823510492463251,0.9784402303418377,0.8031617926466417,-0.454290157231171
1,-0.5975720891887752,0.7602661033893977,0.10154661889432104,0.9372959014162805,-0.7284629415519386,-0.301644858439902,0.23785739773326048,0.36599319570104594,-0.0232999154863359,0.9069114638607906
1,1.1238466127380444,-0.6557463257184771,-0.37381571933586294,-0.1660509576447582,0.20057361673386995,-0.09898549002201851,0.22581626010717157,-0.4134848483872343,-0.34470169087138275,-0.35706147001031674
1,0.8369434957502411,1.790093324558761,0.27980749573064023,1.9670863032065837,0.412459147570985,0.0023441941869233574,0.1294871590984617,0.22680068782813875,0.16035824187654793,1.9764270232901886
1,0.3778985085697558,-0.6557463257184771,-0.017293965663224813,-0.5338332439984378,-0.5491751846897659,0.10367387839586499,0.06928147096801807,0.1154466815298129,0.02261462385438511,-0.6487475316728799
1,1.2386078595331655,0.37408089545088635,-0.37381571933586294,0.20173132870892127,1.960853411380667,0.0023441941869233574,0.02111692046366333,-0.6640313625584673,-0.34470169087138275,0.2749249969252369
1,0.20575663837707386,0.11662409015854554,0.45806837256695915,0.12817487143818562,0.7873335482828023,-0.301644858439902,-0.039088767666780294,0.2824776909773017,0.25218732055799,0.1290819660939552
1,0.4352791319673165,0.6315377007432271,0.04212632661554825,0.5695136150626009,2.270532264142603,0.0023441941869233574,-0.3039937954407324,-0.35780784523807163,-0.04625718515669651,0.5666110585878001
1,0.9517047425453624,1.4039081166202498,0.10154661889432104,0.12817487143818562,1.6837723325936709,-0.301644858439902,-0.31603493306682107,-0.21861533736516442,-0.0692144548270569,0.6152254021982272
1,0.4352791319673165,0.11662409015854554,-0.07671425794199788,0.27528778597965725,0.23317139070881107,0.3063332468137487,-0.34011720831899844,-0.10726133106683856,-0.04625718515669651,0.22631065331480968
1,0.9517047425453624,0.11662409015854554,-0.433236011614636,0.27528778597965725,0.5591491304582178,0.10367387839586499,-0.4003228964494421,-0.5248388546855601,-0.3676589605417432,0.22631065331480968
1,0.3205178851721952,0.11662409015854554,-0.670917180729728,-0.09249450037402235,0.47765469552086615,0.10367387839586499,-0.41236403407553096,-0.7753853688567931,-0.551317117904627,-0.06537540834775353
0,0.3778985085697558,-0.012104312487625012,-0.37381571933586294,-0.31316387218623,-0.3046918798777108,-0.8082932794846108,-0.48461085983206326,-0.32996934366349,-0.5054025785639062,-0.21121843917903504
1,0.26313726177463453,0.2453524928047158,-0.37381571933586294,0.20173132870892127,0.5591491304582178,0.10367387839586499,-0.496651997458152,-0.4691618515363972,-0.32174442120102215,0.17769630970438244
0,0.26313726177463453,-0.5270179230723068,-0.37381571933586294,-0.7545026158106456,-0.46768074975241414,-0.5043042268577855,-0.5327754103364182,-0.24645383893974576,-0.41357349988246417,-0.697361875283307
1,0.09099539158195256,0.11662409015854554,-0.552076596172182,0.20173132870892127,1.3903923668192053,-0.6056339110667274,-0.5327754103364182,-0.7475468672822116,-0.597231657245348,0.22631065331480968
0,0.20575663837707386,-0.39828952042613636,-0.31439542705708984,-0.7545026158106456,0.1353780687839888,-0.09898549002201851,-0.5448165479625069,-0.32996934366349,-0.29878715153066177,-0.6487475316728799
1,-0.08114647861072939,0.2453524928047158,-0.13613455022077092,-0.23960741491549417,1.6674734456062004,-0.5043042268577855,-0.5688988232146842,-0.4134848483872343,-0.2758298818603014,-0.06537540834775353
0,0.5500403787624378,0.5028092980970567,0.10154661889432104,0.7166265296040729,3.54184544916529,0.40766293102269036,0.06928147096801807,-0.4413233499618159,0.13740097220618755,0.6638397458086546
1,0.09099539158195256,-0.39828952042613636,-0.13613455022077092,-0.7545026158106456,-0.011311914103243989,-0.5043042268577855,-0.7374747499799265,-0.16293833421600148,-0.22991534251958035,-0.6487475316728799
0,-1.458281440152185,-0.012104312487625012,-0.6114968884509548,-0.09249450037402235,-0.7936584895018209,-0.8082932794846108,-0.7976804381103701,-0.4970003531109788,-0.6890607359267901,-0.06537540834775353
0,-1.0566170763692606,-0.913203131010818,-0.730337473008501,-1.1222849021643253,-1.0055440203389348,-0.8082932794846108,-0.7976804381103701,-0.6361928609838858,-0.8038470842785925,-1.0862766241667248
1,-0.08114647861072939,-0.5270179230723068,-0.433236011614636,-1.0487284448935892,-0.5002785237273542,-0.20031517423096012,-0.8338038509886364,-0.32996934366349,-0.41357349988246417,-0.8918192497250158
0,-0.8844752061765786,-0.39828952042613636,-0.37381571933586294,-0.7545026158106456,0.7221380003329212,-1.1122823321114361,-0.8699272638669024,-0.4970003531109788,-0.597231657245348,-0.6487475316728799
1,0.3778985085697558,-0.7844747283646476,-0.31439542705708984,-0.9751719876228534,-0.25579521891529905,-0.9096229636935526,-0.978297502501701,-0.2742923405143271,-0.4365307695528246,-0.8918192497250158
1,-0.023765855213168742,-0.5270179230723068,-0.6114968884509548,-0.9016155303521174,0.42875803455845446,-0.6056339110667274,-1.0746266035104108,-0.6918698641330489,-0.6890607359267901,-0.7459762188937342
0,-1.113997699766821,-0.5270179230723068,-0.849178057566047,-0.9751719876228534,-0.2394963319278285,-0.6056339110667274,-1.1227911540147657,-0.831062372005956,-0.8497616236193134,-0.7945905625041615
1,0.09099539158195256,-0.5270179230723068,-0.730337473008501,-0.5338332439984378,-0.09280634904059568,-0.40297454264884375,-1.1589145668930319,-0.7197083657076303,-0.7120180055971504,-0.5515188444520255
0,-0.9992364529716998,-0.913203131010818,-0.849178057566047,-0.9751719876228534,-1.038141794313876,-0.301644858439902,-1.3154493560321854,-0.7753853688567931,-0.7808898146082319,-0.9890479369458702
0,-0.42543021899609335,-0.39828952042613636,-1.086859226681139,-0.386720329456966,0.2168725037213405,-0.7069635952756691,-0.9060506767451687,-1.1651243909009332,-1.0793343203229184,-0.4056758136207438
0,-0.3680495955985327,-1.170659936303159,-1.027438934402366,-1.1222849021643253,-1.6900972738126896,-1.0109526479024944,-1.3997373194148064,-0.9424163783042817,-1.0334197809821972,-1.1835053113875789
0,-0.5975720891887752,1.9188217272049315,3.0131409405541985,3.29110253407983,0.5265513564832767,3.2448940888730595,2.140357142655279,2.899296838987957,3.030016950671609,2.9000995518883053
1,1.2386078595331655,3.463562558958977,2.5971988946027875,1.599304016852904,0.7873335482828023,1.7249488257389334,1.8513698396291496,2.3425268074963284,2.364256130231155,2.4139561157840337
1,1.181227236135605,1.4039081166202498,2.1218365563726036,3.4382154486213024,0.8851268702076246,1.1169707204852828,1.5623825366030204,1.8414337791538622,1.8591961974832238,2.8514852082778783
1,1.181227236135605,1.790093324558761,2.2406771409301496,2.1141992177480557,1.1948057229695608,0.7116519836495157,1.261354095950802,1.8135952775792807,1.8132816581425026,2.025041366900616
1,1.0664659893404838,1.2751797139740793,0.87401041851837,2.6290944186432066,0.7873335482828023,1.6236191415299914,1.0566547563072934,0.7000552145960233,0.9868199500095254,2.2194987413423246
1,-0.310668972200972,-0.26956111777996583,1.5276336335848735,-0.5338332439984378,0.34726359962110276,2.1302675625747005,0.9242022424203178,1.507371760258885,1.6525807704499795,-0.454290157231171
1,1.181227236135605,0.11662409015854554,1.6464742181424195,-0.46027678672770195,0.42875803455845446,0.3063332468137487,0.8880788295420515,1.5630487634080477,1.3082217253945723,-0.21121843917903504
1,1.2386078595331655,-0.39828952042613636,0.5174886648457322,-0.9751719876228534,0.6406435653955695,1.0156410362763408,0.7556263156550753,0.3938316972756273,0.5965463656133972,-0.7459762188937342
0,1.2386078595331655,0.5028092980970567,-0.31439542705708984,0.6430700723333369,-0.25579521891529905,0.5089926152316322,-0.039088767666780294,-0.2742923405143271,-0.18400080317885933,0.6152254021982272
1,0.9517047425453624,2.9486489483742946,0.5769089571245053,2.408425046830999,1.260001270919442,1.0156410362763408,0.647256077020277,0.31031619255188303,0.642460904954118,2.7056421774465966
1,1.2386078595331655,1.4039081166202498,0.3392277880094133,1.1579652732284884,1.0644146270697985,0.6103222994405738,0.3703099116202362,0.1154466815298129,0.344016399239432,1.2958262127442082
0,-0.13852710200829005,1.2751797139740793,0.27980749573064023,1.5257475595821677,0.39616026058351445,0.0023441941869233574,0.35826877399414775,0.19896218625355716,0.13740097220618755,1.4902835871859166
1,1.1238466127380444,0.2453524928047158,0.3392277880094133,0.4959571577918652,1.8956578634307848,0.8129816678584576,0.28602194823761523,-0.051584327917675636,0.3899309385801528,0.42076802775651845
1,1.2386078595331655,1.2751797139740793,-0.07671425794199788,0.4959571577918652,1.5859790106688487,-0.09898549002201851,0.14152829672455058,-0.32996934366349,-0.09217172449741731,0.7610684330295087
1,0.6074210021599985,0.7602661033893977,-0.4926563038934089,0.34884424325039326,0.23317139070881107,-0.09898549002201851,0.11744602147237322,-0.5526773562601416,-0.4824453088935456,0.5179967149773727
1,0.20575663837707386,0.888994506035568,0.3392277880094133,0.4224007005211292,0.445056921545925,0.10367387839586499,-0.06317104291895766,0.22680068782813875,0.20627278121726894,0.6152254021982272
1,1.0664659893404838,-0.913203131010818,-0.07671425794199788,-0.6073897012691738,0.6732413393705096,1.4209597731121082,-0.24378810731028877,-0.19077683579058283,0.22923005088762935,-0.697361875283307
1,1.0664659893404838,-0.7844747283646476,0.04212632661554825,-0.7545026158106456,0.5265513564832767,0.3063332468137487,-0.26787038256246615,-0.051584327917675636,0.06852916319510592,-0.7459762188937342
0,-1.5156620635497458,0.11662409015854554,0.04212632661554825,0.12817487143818562,-0.2394963319278285,-0.301644858439902,-0.06317104291895766,0.1154466815298129,0.04557189352474551,0.1290819660939552
0,0.6074210021599985,-0.913203131010818,-0.37381571933586294,-0.31316387218623,0.24947027769628166,-0.7069635952756691,-0.1354178686754902,-0.4134848483872343,-0.4365307695528246,-0.5515188444520255
0,1.009085365942923,0.2453524928047158,-0.4926563038934089,-0.09249450037402235,0.4939535825083367,-0.301644858439902,-0.31603493306682107,-0.5526773562601416,-0.4824453088935456,0.031853278873100944
0,0.8943241191478017,-0.5270179230723068,-0.2549751347783168,-0.6073897012691738,0.6406435653955695,-0.301644858439902,-0.3280760706929097,-0.35780784523807163,-0.29878715153066177,-0.6487475316728799
1,1.1238466127380444,0.5028092980970567,-0.37381571933586294,0.9372959014162805,0.3798613735960439,-0.09898549002201851,-0.34011720831899844,-0.4413233499618159,-0.3676589605417432,0.8096827766399362
0,0.4352791319673165,-0.39828952042613636,-0.2549751347783168,-0.8280590730813816,-0.5328762977022953,-0.6056339110667274,-0.5929810984668619,-0.10726133106683856,-0.3676589605417432,-0.6487475316728799
0,0.20575663837707386,0.5028092980970567,-0.4926563038934089,0.27528778597965725,1.4066912538066747,-0.7069635952756691,-0.5929810984668619,-0.7197083657076303,-0.6201889269157086,0.3721536841460912
0,0.20575663837707386,0.5028092980970567,-0.4926563038934089,0.27528778597965725,1.4066912538066747,-0.7069635952756691,-0.5929810984668619,-0.7197083657076303,-0.6201889269157086,0.3721536841460912
0,-0.42543021899609335,-0.14083271513379542,-0.7897577652872739,-0.09249450037402235,2.6454066648544208,-1.0109526479024944,-0.8217627133625475,-1.0537703846026074,-0.9186334326303949,-0.11398975195818077
0,0.3205178851721952,-0.5270179230723068,-0.2549751347783168,-0.8280590730813816,0.6243446784080989,-0.6056339110667274,-0.8578861262408137,-0.385646346812653,-0.41357349988246417,-0.7459762188937342
0,0.9517047425453624,-1.0419315336569885,-0.552076596172182,-0.46027678672770195,-0.9403484723890537,-0.9096229636935526,-0.19562355680593382,-0.4134848483872343,-0.5283598482342666,-0.697361875283307
0,-0.8844752061765786,-1.170659936303159,-0.552076596172182,-0.8280590730813816,-0.5491751846897659,-1.0109526479024944,-0.8699272638669024,-0.4970003531109788,-0.7120180055971504,-0.9890479369458702
0,-0.8844752061765786,-0.913203131010818,-0.670917180729728,-1.1958413594350612,-0.9566473593765243,-0.9096229636935526,-0.89400953911908,-0.5248388546855601,-0.7579325449378714,-1.1348909677771517
1,0.20575663837707386,-1.0419315336569885,-0.6114968884509548,-0.9016155303521174,0.2168725037213405,-0.09898549002201851,-0.9180918143712573,-0.6640313625584673,-0.5742743875749876,-0.9890479369458702
1,-0.310668972200972,-0.39828952042613636,-0.7897577652872739,-0.9016155303521174,0.03758474685916656,-0.20031517423096012,-1.0144209153799673,-0.831062372005956,-0.7120180055971504,-0.7459762188937342
1,-0.1959077254058507,-0.7844747283646476,-0.4926563038934089,-1.0487284448935892,0.00498697288422658,-0.40297454264884375,-1.0987088787625883,-0.4970003531109788,-0.5283598482342666,-0.9890479369458702
0,-1.4009008167546244,-0.7844747283646476,-0.730337473008501,-0.9751719876228534,1.8793589764433154,-0.6056339110667274,-1.2070791173973867,-0.9702548798788632,-0.7808898146082319,-0.940433593335443
1,-0.1959077254058507,-1.0419315336569885,-0.968018642123593,-1.0487284448935892,-1.2663262121384604,-0.20031517423096012,-1.2070791173973867,-0.8589008735805375,-0.8268043539489529,-1.0862766241667248
1,-0.7123333359838966,-0.26956111777996583,-0.7897577652872739,-0.5338332439984378,-0.5654740716772353,-0.7069635952756691,-1.2913670807800077,-0.7753853688567931,-0.8268043539489529,-0.5029045008415982
0,0.8369434957502411,-0.913203131010818,-0.968018642123593,-0.6809461585399096,-2.179063883436799,-0.9096229636935526,-0.3039937954407324,-0.6918698641330489,-0.9186334326303949,-0.7945905625041615
1,1.2386078595331655,1.2751797139740793,4.498648247523524,1.8199733886651117,1.1948057229695608,6.487443983559197,2.4895501338118518,3.8736443940983074,4.9125130636411685,1.6847409616276257
1,1.1238466127380444,1.1464513113279087,1.6464742181424195,0.12817487143818562,0.4613558085333956,2.0289378783657583,1.622588224733464,1.5630487634080477,1.67553804012034,0.46938237136694566
1,0.8943241191478017,2.1762785324972724,0.7551698339608242,2.8497637904554147,1.5533812366939086,0.8129816678584576,1.393806609837778,0.3938316972756273,0.7342899836355601,2.7056421774465966
1,1.2386078595331655,2.8199205457281247,1.5276336335848735,2.408425046830999,1.6837723325936709,2.3329269309925844,1.3215597840812459,1.006278731916419,1.6525807704499795,2.7056421774465966
1,1.2386078595331655,1.6613649219125903,0.9334307107971433,2.261312132289527,0.47765469552086615,1.1169707204852828,1.2854363712029795,0.8670862240435118,0.9638626803391649,2.1222700541214703
1,1.1238466127380444,-0.7844747283646476,0.5174886648457322,-0.23960741491549417,0.0701825208341077,0.5089926152316322,0.9844079305507614,0.5330242051485344,0.4588027475912344,-0.454290157231171
1,1.0664659893404838,1.2751797139740793,1.171111879912235,1.3050781877699602,1.1296101750196796,0.10367387839586499,0.8519554166637853,0.8670862240435118,0.8720336016577229,1.2958262127442082
1,1.2386078595331655,1.6613649219125903,1.4087930490273273,1.8199733886651117,2.5802111169045396,1.5222894573210497,0.6954206275246317,0.7000552145960233,1.3770935344056539,1.8305839924589071
1,1.2386078595331655,1.5326365192664204,0.7551698339608242,1.599304016852904,0.412459147570985,0.20500356260480684,0.5027624255072124,0.7000552145960233,0.5735890959430369,1.6361266180171985
1,0.8369434957502411,0.888994506035568,0.1609669111730941,1.0844088159577525,1.6511745586187299,0.0023441941869233574,0.4666390126289461,-0.16293833421600148,0.06852916319510592,1.0527544946920722
1,1.0664659893404838,0.6315377007432271,0.6957495416820512,-0.09249450037402235,0.9177246441825646,0.3063332468137487,0.4425567373767687,0.47734720199937153,0.550631826272676,0.17769630970438244
1,1.009085365942923,1.1464513113279087,0.45806837256695915,0.8637394441455448,1.8793589764433154,1.1169707204852828,0.3221453611158815,0.08760817995523155,0.5735890959430369,1.0041401510816446
1,1.009085365942923,1.0177229086817385,0.22038720345186716,0.9372959014162805,1.2763001579069124,1.0156410362763408,0.2980630858637041,-0.0237458263430943,0.3669736689097924,1.0041401510816446
0,1.009085365942923,1.0177229086817385,0.22038720345186716,0.9372959014162805,1.2763001579069124,1.0156410362763408,0.2980630858637041,-0.0237458263430943,0.3669736689097924,1.0041401510816446
0,1.009085365942923,1.0177229086817385,0.22038720345186716,0.9372959014162805,1.2763001579069124,1.0156410362763408,0.2980630858637041,-0.0237458263430943,0.3669736689097924,1.0041401510816446
1,-1.802565180537549,-0.913203131010818,-0.7897577652872739,-0.6809461585399096,-2.0323739005495662,-0.9096229636935526,-0.14745900630157907,-0.4691618515363972,-0.7120180055971504,-0.7945905625041615
0,-1.802565180537549,-0.913203131010818,-0.7897577652872739,-0.6809461585399096,-2.0323739005495662,-0.9096229636935526,-0.14745900630157907,-0.4691618515363972,-0.7120180055971504,-0.7945905625041615
0,-1.802565180537549,-0.913203131010818,-0.7897577652872739,-0.6809461585399096,-2.0323739005495662,-0.9096229636935526,-0.14745900630157907,-0.4691618515363972,-0.7120180055971504,-0.7945905625041615
1,0.6648016255575591,0.2453524928047158,-0.13613455022077092,-0.1660509576447582,0.20057361673386995,-0.20031517423096012,0.26193967298543785,-0.19077683579058283,-0.22991534251958035,-0.016761064737326293
1,1.2386078595331655,1.0177229086817385,-0.017293965663224813,-0.23960741491549417,0.2983669386586922,0.10367387839586499,0.20173398485499422,-0.051584327917675636,-0.04625718515669651,0.22631065331480968
1,0.09099539158195256,0.37408089545088635,0.3392277880094133,0.34884424325039326,1.4066912538066747,0.3063332468137487,0.20173398485499422,0.03193117680606863,0.27514459022835036,0.3235393405356642
1,1.009085365942923,-0.6557463257184771,0.10154661889432104,-0.46027678672770195,0.18427472974639938,0.0023441941869233574,0.1294871590984617,0.05976967838064997,0.06852916319510592,-0.5515188444520255
1,0.8369434957502411,0.5028092980970567,0.10154661889432104,0.7166265296040729,0.4613558085333956,-0.09898549002201851,0.1294871590984617,0.004092675231487287,-0.00034264581597549495,0.6638397458086546
1,1.2386078595331655,-0.913203131010818,-0.433236011614636,-0.7545026158106456,0.47765469552086615,0.40766293102269036,0.06928147096801807,-0.4970003531109788,-0.2758298818603014,-0.8432049061145886
0,0.7795628723526804,-0.6557463257184771,0.10154661889432104,-0.7545026158106456,0.2820680516712216,0.10367387839586499,-0.039088767666780294,0.08760817995523155,0.06852916319510592,-0.7459762188937342
0,0.7795628723526804,-0.6557463257184771,-0.4926563038934089,-0.5338332439984378,0.2983669386586922,-0.6056339110667274,-0.07521218054504655,-0.5526773562601416,-0.551317117904627,-0.6001331880624526
1,-0.3680495955985327,0.7602661033893977,-0.31439542705708984,0.9372959014162805,0.9177246441825646,-0.09898549002201851,-0.07521218054504655,-0.4413233499618159,-0.29878715153066177,0.9069114638607906
0,0.7795628723526804,0.2453524928047158,-0.2549751347783168,0.34884424325039326,0.5917469044331578,-0.6056339110667274,-0.3039937954407324,-0.35780784523807163,-0.3906162302121038,0.2749249969252369
1,-1.4009008167546244,0.11662409015854554,-0.195554842499544,-0.46027678672770195,-0.17430078397794738,-0.20031517423096012,-0.38828175882335336,-0.1350998326414199,-0.22991534251958035,-0.3084471263998895
1,1.009085365942923,-0.012104312487625012,-0.433236011614636,0.27528778597965725,0.8199313222577435,-0.20031517423096012,-0.4003228964494421,-0.5526773562601416,-0.4365307695528246,0.1290819660939552
0,0.3778985085697558,-0.012104312487625012,-0.6114968884509548,0.4224007005211292,2.4009233600423654,-0.8082932794846108,-0.5207342727103293,-0.8867393751551188,-0.7120180055971504,0.2749249969252369
0,-0.08114647861072939,-0.26956111777996583,-0.433236011614636,-0.5338332439984378,-0.41878408879000245,-0.09898549002201851,-0.5809399608407729,-0.35780784523807163,-0.3906162302121038,-0.454290157231171
1,0.9517047425453624,0.2453524928047158,-0.195554842499544,-0.46027678672770195,0.5917469044331578,0.20500356260480684,-0.6291045113451279,-0.30213084208890867,-0.16104353350849893,-0.1626040955686078
0,-0.42543021899609335,-0.012104312487625012,-1.265120103517458,0.05461841416744962,-1.8856839176623328,-0.9096229636935526,-0.6411456489712166,-1.1929628924755147,-1.2170779383450812,0.031853278873100944
1,-0.023765855213168742,-0.39828952042613636,-0.849178057566047,-0.23960741491549417,0.7221380003329212,-0.5043042268577855,-0.6893101994755715,-0.9702548798788632,-0.8268043539489529,-0.25983278278946226
1,-0.25328834880341133,-0.39828952042613636,-0.195554842499544,-0.8280590730813816,0.8851268702076246,-0.301644858439902,-0.7735981628581927,-0.32996934366349,-0.2758298818603014,-0.697361875283307
0,0.14837601497951322,-0.7844747283646476,-0.552076596172182,-1.0487284448935892,-0.9566473593765243,-0.7069635952756691,-0.8217627133625475,-0.35780784523807163,-0.6201889269157086,-0.9890479369458702
0,0.3205178851721952,-0.26956111777996583,-0.730337473008501,-0.6073897012691738,-0.7284629415519386,-0.301644858439902,-0.845844988614725,-0.6640313625584673,-0.6890607359267901,-0.5029045008415982
0,-0.5401914657912146,-0.26956111777996583,-0.6114968884509548,-0.9016155303521174,-0.027610801090714558,-0.8082932794846108,-0.8578861262408137,-0.6083543594093044,-0.6890607359267901,-0.697361875283307
0,-0.023765855213168742,-0.39828952042613636,-0.670917180729728,-0.8280590730813816,-1.2174295511760487,-0.8082932794846108,-1.0144209153799673,-0.5248388546855601,-0.7808898146082319,-0.697361875283307
1,-0.08114647861072939,-0.5270179230723068,-0.7897577652872739,-0.9751719876228534,-1.1196362292512276,-0.6056339110667274,-1.026462053006056,-0.6361928609838858,-0.8038470842785925,-0.8432049061145886
0,-0.5401914657912146,-0.5270179230723068,-0.4926563038934089,-0.9016155303521174,0.65694245238304,-0.5043042268577855,-1.0385031906321447,-0.580515857834723,-0.5283598482342666,-0.7945905625041615
0,-0.7697139593814573,-1.0419315336569885,-0.670917180729728,-1.1958413594350612,-0.9566473593765243,-0.20031517423096012,-1.0505443282582332,-0.5248388546855601,-0.597231657245348,-1.1835053113875789
1,-1.286139569959503,-1.170659936303159,-0.7897577652872739,-1.1958413594350612,-1.1196362292512276,-0.8082932794846108,-1.2672848055278305,-0.6640313625584673,-0.8268043539489529,-1.2321196549980062
0,-0.9992364529716998,-0.5270179230723068,-1.027438934402366,-0.9016155303521174,-0.435082975777473,-1.0109526479024944,-1.2672848055278305,-1.025931883028026,-1.0793343203229184,-0.7945905625041615
0,-1.2287589465619424,-0.6557463257184771,-1.265120103517458,-0.386720329456966,-0.48397963673988353,-1.0109526479024944,-1.2913670807800077,-1.276478397199259,-1.2629924776858021,-0.5515188444520255
0,-1.2287589465619424,-0.7844747283646476,-0.7897577652872739,-1.1222849021643253,-0.3698874278275919,-0.8082932794846108,-1.3997373194148064,-0.7475468672822116,-0.8038470842785925,-1.0376622805562974
1,-1.286139569959503,-1.0419315336569885,-1.146279518959912,-1.269397816705797,-0.8751529244391726,-0.9096229636935526,-1.55627210855396,-1.1372858893263518,-1.1482061293339998,-1.1835053113875789
1,1.2386078595331655,3.3348341563128066,3.6073438633419284,4.100223564057925,1.325196818869323,2.231597246783642,1.8272875643769717,3.0106508452862824,3.2595896473752135,3.9210007677072762
1,1.181227236135605,0.5028092980970567,1.2899524644697813,2.555537961372471,0.6243446784080989,1.0156410362763408,1.4901357108464877,1.1733097413639075,1.1934353770427697,1.8791983360693345
1,1.1238466127380444,-0.26956111777996583,0.3986480802881861,-0.23960741491549417,0.445056921545925,0.5089926152316322,1.128901582063826,0.31031619255188303,0.3669736689097924,-0.25983278278946226
1,1.0664659893404838,1.5326365192664204,0.9334307107971433,1.0844088159577525,0.9340235311700351,1.0156410362763408,1.044613618681205,0.7278937161706046,0.9179481409984441,1.2958262127442082
1,-0.48281084239365396,-0.14083271513379542,-0.670917180729728,-0.018938043103286367,-1.3967173080382227,-0.5043042268577855,-0.5809399608407729,-0.4413233499618159,-0.597231657245348,-0.016761064737326293
1,1.2386078595331655,0.888994506035568,1.3493727567485545,0.20173132870892127,0.10278029480904768,1.3196300889031665,0.9964490681768499,1.3960177539605592,1.2852644557242119,0.46938237136694566
1,1.181227236135605,0.5028092980970567,0.6363292494032783,1.6728604741236397,1.1459090620071501,-0.20031517423096012,0.8639965542898741,0.3938316972756273,0.3899309385801528,1.2958262127442082
1,1.181227236135605,-0.39828952042613636,1.4087930490273273,-0.6073897012691738,0.03758474685916656,0.5089926152316322,0.815832003785519,1.507371760258885,1.21639264671313,-0.5515188444520255
1,1.181227236135605,-0.14083271513379542,0.27980749573064023,-0.1660509576447582,0.33096471263363336,1.8262785099478753,0.7556263156550753,0.22680068782813875,0.5735890959430369,-0.1626040955686078
1,1.1238466127380444,1.5326365192664204,-0.195554842499544,1.5257475595821677,0.8851268702076246,-0.40297454264884375,0.6713383522724543,-0.35780784523807163,-0.29878715153066177,1.538897930796344
1,0.7795628723526804,-0.39828952042613636,1.1116915876334623,-0.386720329456966,0.6895402263579801,0.20500356260480684,0.5388858383854787,0.9506017287672563,0.8720336016577229,-0.4056758136207438
0,1.2386078595331655,0.6315377007432271,0.6957495416820512,0.20173132870892127,0.412459147570985,0.10367387839586499,0.4184744621245914,0.6165397098722787,0.5047172869319552,0.3721536841460912
